All Players 3 Year Averages MLB Standard Stats,,,,,,,,,,,,,,,
Player,Team,INN,GS,QS,CG,W,L,S,BS,K,BBI,HA,ERA,WHIP,Rank
Carpenter, Chris SP STL	Blue Crew	147.7	22.0	16	1	11	5	0	0	110	35	129	2.743	1.1106	75
Fuentes, Brian RP MIN	Free Agent	55.3	0.0	0	0	2	4	34	0	58	22	44	3.090	1.1928	76
Hanson, Tommy SP ATL	Sofa Kings	165.3	28.0	16	0	10	8	0	0	144	51	144	3.157	1.1794	85
Danks, John SP CHW	Free Agent	202.7	32.0	20	1	13	10	0	0	157	67	185	3.597	1.2434	86
Broxton, Jonathan RP LA	Titty`s Warriors	69.0	0.0	0	0	5	4	24	0	92	28	54	3.261	1.1884	87
Marmol, Carlos RP CHC	Free Agent	79.7	0.0	0	0	2	4	20	0	115	53	41	2.824	1.1799	89
Franklin, Ryan RP STL	User Abuser	68.3	0.0	0	0	5	4	27	0	46	21	64	3.029	1.2439	99
Soriano, Rafael RP TB 	Shits & Giggles	50.7	0.0	0	0	1	3	25	0	58	17	32	2.487	0.9671	100
Billingsley, Chad SP LA	Blue Crew	196.3	32.0	20	1	13	11	0	0	184	78	179	3.576	1.3090	103
Rodriguez, Wandy SP HOU	Shits & Giggles	179.3	30.0	19	0	11	10	0	0	167	58	170	3.362	1.2714	104
Street, Huston RP COL	Disco Bush Horticulturists	59.7	0.0	0	0	5	3	24	0	61	17	47	3.469	1.0726	106
Wagner, Billy RP ATL	Floaters and Sinkers	44.0	0.0	0	0	3	1	21	0	61	13	26	1.841	0.8864	107
Feliz, Neftali RP TEX 	SA`s	50.0	0.0	0	0	2	2	21	0	55	13	28	2.520	0.8200	109
Gregg, Kevin RP TOR 	Sofa Kings	65.3	0.0	0	0	5	7	30	0	62	32	54	3.857	1.3163	111
Capps, Matt RP MIN	Blue Crew	60.3	0.0	0	0	4	5	30	0	48	13	65	3.580	1.2928	113
Kershaw, Clayton SP LA	Free Agent	161.0	28.0	16	0	9	8	0	0	166	75	129	3.186	1.2671	116
Vazquez, Javier SP FLA 	Titty`s Warriors	195.0	30.0	16	1	12	12	0	0	186	57	183	4.154	1.2308	118
Nolasco, Ricky SP FLA 	Grape Apes	185.0	30.0	18	1	14	9	0	0	176	40	183	4.330	1.2054	120
Jenks, Bobby RP BOS 	Free Agent	56.0	0.0	0	0	2	3	29	0	49	17	52	3.536	1.2321	124
Garza, Matt SP TB	Blue Crew	197.3	31.0	17	2	11	10	0	0	156	67	180	3.877	1.2517	125
Lidge, Brad RP PHI	Evil Empire	58.0	0.0	0	0	1	3	33	0	68	31	51	4.035	1.4138	126
Kuroda, Hiroki SP LA 	User Abuser	165.7	27.0	16	1	9	10	0	0	121	38	157	3.586	1.1771	128
Wolf, Randy SP MIL	Free Agent	206.7	34.0	21	1	12	10	0	0	155	72	194	3.876	1.2871	130
Santana, Ervin SP ANA	Free Agent	193.7	29.0	18	3	14	8	0	0	163	56	193	4.043	1.2857	132
Baker, Scott SP MIN	Floaters and Sinkers	181.0	30.0	15	0	13	7	0	0	150	44	179	4.127	1.2320	137
Arroyo, Bronson SP CIN 	Free Agent	212.0	33.0	21	2	16	11	0	0	137	64	207	4.160	1.2783	138
Hoffman, Trevor RP MIL 	Free Agent	49.0	0.0	0	0	3	5	26	0	41	14	41	3.674	1.1224	141
Hudson, Tim SP ATL	Blue Crew	137.7	21.0	15	1	10	6	0	0	85	42	121	3.007	1.1840	144
Floyd, Gavin SP CHW 	Free Agent	195.7	31.0	19	1	13	11	0	0	153	62	189	4.002	1.2828	145
Cahill, Trevor SP OAK	Sofa Kings	187.7	31.0	18	0	14	10	0	0	104	68	170	3.741	1.2682	147
Latos, Mat SP SD	SA`s	117.7	20.0	12	0	9	8	0	0	114	36	96	3.289	1.1218	150
Takahashi, Hisanori RP ANA 	Titty`s Warriors	122.0	12.0	6	0	10	6	8	0	114	43	116	3.615	1.3033	157
Jurrjens, Jair SP ATL 	User Abuser	173.3	28.0	17	0	11	9	0	0	126	62	165	3.427	1.3096	159
Wilson, C.J. SP TEX 	Want-a-be Ghetto All Stars	108.0	11.0	7	1	7	5	13	0	98	51	92	3.583	1.3241	162
Shields, James SP TB	Whiteness	212.7	33.0	19	1	13	12	0	0	171	48	231	4.274	1.3119	166
Peavy, Jake SP CHW 	User Abuser	127.3	20.0	12	1	9	8	0	0	123	42	108	3.534	1.1780	167
Lowe, Derek SP ATL	Titty`s Warriors	199.7	34.0	19	0	15	11	0	0	131	56	210	3.967	1.3322	171
Wood, Kerry RP CHC 	Free Agent	55.7	0.0	0	0	4	4	21	0	65	25	46	3.557	1.2754	175
Buehrle, Mark SP CHW 	Free Agent	214.0	33.0	21	2	14	12	0	0	115	49	236	3.953	1.3318	183
Aardsma, David RP SEA 	Disco Bush Horticulturists	56.7	0.0	0	0	2	5	23	0	59	31	44	3.653	1.3235	188
Lackey, John SP BOS	Free Agent	185.0	28.0	18	1	12	8	0	0	142	53	190	4.038	1.3135	189
Sanchez, Jonathan SP SF 	Grape Apes	171.7	30.0	12	0	10	11	0	0	180	86	144	4.037	1.3398	195
Anderson, Brett SP OAK	Sofa Kings	144.0	24.0	13	0	9	8	0	0	112	34	146	3.562	1.2500	196
Beckett, Josh SP BOS	Free Agent	171.3	27.0	15	2	12	7	0	0	162	45	174	4.412	1.2782	197
Nunez, Leo RP FLA	Free Agent	60.7	0.0	0	0	4	3	19	0	52	21	55	3.560	1.2527	198
Romero, Ricky SP TOR	Grape Apes	194.0	30.0	18	2	14	9	0	0	158	80	190	3.990	1.3918	202
Price, David SP TB	Floaters and Sinkers	117.0	18.0	12	1	10	4	0	0	101	46	99	3.308	1.2393	205
Lyon, Brandon RP HOU	Sofa Kings	72.0	0.0	0	0	5	5	16	0	52	25	66	3.500	1.2639	207
Marcum, Shaun SP MIL 	Free Agent	115.7	19.0	12	0	7	5	0	0	96	31	102	3.501	1.1499	211
Guthrie, Jeremy SP BAL	Free Agent	200.0	32.0	18	1	10	14	0	0	116	56	198	4.185	1.2700	212
Thornton, Matt RP CHW 	Free Agent	66.7	0.0	0	0	5	3	4	0	82	20	49	2.700	1.0350	213
Venters, Jonny RP ATL	Free Agent	83.0	0.0	0	0	4	4	1	0	93	39	61	1.952	1.2048	216
Scherzer, Max SP DET	Floaters and Sinkers	140.7	23.0	12	0	7	9	0	0	141	51	129	3.711	1.2796	217
Zambrano, Carlos SP CHC	Whiteness	162.7	26.0	15	1	11	6	0	0	133	73	149	3.707	1.3648	219
Kuo, Hong-Chih RP LA	Evil Empire	56.7	1.0	0	0	3	2	4	0	67	17	37	1.906	0.9529	220
Pineiro, Joel SP ANA	Free Agent	171.7	27.0	17	2	11	9	0	0	93	32	184	4.089	1.2583	222
Pettitte, Andy SP NYY 	Disco Bush Horticulturists	176.0	29.0	16	0	13	8	0	0	136	57	183	4.091	1.3636	223
Harden, Rich SP OAK 	Free Agent	127.0	23.0	11	0	8	5	0	0	142	63	103	3.685	1.3071	225
Jackson, Edwin SP CHW	SA`s	202.3	32.0	17	1	12	11	0	0	150	75	204	4.137	1.3789	226
Gallardo, Yovani SP MIL	Want-a-be Ghetto All Stars	131.7	22.0	12	1	9	6	0	0	141	59	117	3.691	1.3367	228
Burnett, A.J. SP NYY	Free Agent	205.0	33.0	18	1	14	11	0	0	190	87	203	4.434	1.4146	230
Wood, Travis SP CIN	Free Agent	102.7	17.0	10	0	5	4	0	0	86	26	85	3.506	1.0812	231
Myers, Brett SP HOU	User Abuser	161.3	24.0	15	1	9	8	0	0	131	51	161	3.961	1.3140	233
Rauch, Jon RP MIN	Free Agent	66.3	0.0	0	0	5	4	14	0	54	18	67	3.663	1.2814	240
Gregerson, Luke RP SD	Free Agent	76.7	0.0	0	0	3	6	2	0	91	24	54	3.287	1.0174	241
Saunders, Joe SP ARI	Free Agent	195.7	32.0	17	2	14	10	0	0	106	60	207	4.140	1.3646	245
Cueto, Johnny SP CIN	Disco Bush Horticulturists	177.0	31.0	15	0	11	11	0	0	143	62	177	4.271	1.3503	250
Francisco, Frank RP TEX 	Free Agent	55.0	0.0	0	0	4	4	11	0	67	20	45	3.600	1.1818	254
Duensing, Brian RP MIN	SA`s	107.3	11.0	6	0	8	2	0	0	66	33	103	3.019	1.2671	255
Madson, Ryan RP PHI	Free Agent	71.0	0.0	0	0	5	3	5	0	70	19	65	3.042	1.1831	256
Slowey, Kevin SP MIN	Floaters and Sinkers	135.7	24.0	10	1	12	7	0	0	105	23	149	4.378	1.2678	257
Strasburg, Stephen SP WAS 	Disco Bush Horticulturists	68.0	12.0	6	0	5	3	0	0	92	17	56	2.912	1.0735	259
Perez, Chris RP CLE	Evil Empire	54.0	0.0	0	0	2	2	11	0	57	26	38	3.000	1.1852	265
Howell, J.P. RP TB 	Free Agent	52.0	0.0	0	0	4	2	7	0	57	24	36	2.423	1.1538	266
Wheeler, Dan RP BOS 	Free Agent	57.3	0.0	0	0	4	5	6	0	48	16	40	3.296	0.9767	267
Adams, Mike RP SD	Free Agent	56.3	0.0	0	0	2	1	0	0	64	17	37	1.757	0.9586	276
Moyer, Jamie SP PHI 	SA`s	156.7	26.0	13	1	12	9	0	0	93	42	160	4.423	1.2894	278
Garland, Jon SP LA 	Free Agent	200.3	33.0	20	1	13	11	0	0	112	69	213	4.133	1.4077	282
Braden, Dallas SP OAK 	Want-a-be Ghetto All Stars	133.7	21.0	12	2	8	9	0	0	78	37	134	3.771	1.2793	285
Pelfrey, Mike SP NYM	Free Agent	196.3	32.0	18	1	13	11	0	0	110	66	212	4.126	1.4160	289
Rodney, Fernando RP ANA	Sofa Kings	61.3	0.0	0	0	2	5	21	0	54	35	58	4.402	1.5163	292
Saito, Takashi RP ATL	Free Agent	52.3	0.0	0	0	3	3	7	0	60	19	44	2.580	1.2038	295
Downs, Scott RP ANA 	Free Agent	59.7	0.0	0	0	2	4	5	0	49	18	49	2.413	1.1229	297
Axford, John RP MIL	Shits & Giggles	32.7	0.0	0	0	4	1	12	0	42	16	24	2.755	1.2245	301
Pavano, Carl SP MIN	Want-a-be Ghetto All Stars	151.7	24.0	13	3	12	8	0	0	93	29	168	4.510	1.2989	302
Balfour, Grant RP TB	Free Agent	60.3	0.0	0	0	4	2	3	0	69	25	43	2.983	1.1271	303
Sheets, Ben SP OAK 	Titty`s Warriors	106.0	17.0	10	2	6	6	0	0	81	30	101	3.651	1.2358	304
Qualls, Chad RP TB	Free Agent	61.7	0.0	0	0	3	5	15	0	55	15	66	4.524	1.3135	309
Sherrill, George RP ATL 	Free Agent	53.0	0.0	0	0	2	3	17	0	48	27	49	3.906	1.4340	312
Hughes, Phil SP NYY	Shits & Giggles	98.7	15.0	6	0	9	5	1	0	88	34	91	4.105	1.2669	313
De La Rosa, Jorge SP COL 	Disco Bush Horticulturists	145.7	25.0	13	0	11	8	0	0	145	67	135	4.510	1.3867	316
Volquez, Edinson SP CIN	SA`s	102.7	18.0	10	0	8	4	0	0	107	53	87	3.594	1.3636	318
Bard, Daniel RP BOS	Blue Crew	62.0	0.0	0	0	2	2	2	0	70	26	43	2.613	1.1129	319
Happ, J.A. SP HOU	Floaters and Sinkers	95.0	14.0	9	1	6	3	0	0	72	39	83	3.126	1.2842	320
Breslow, Craig RP OAK	Free Agent	63.7	0.0	0	0	4	4	2	0	55	26	45	2.827	1.1152	321
Blanton, Joe SP PHI	Free Agent	189.7	31.0	17	0	10	9	0	0	136	56	205	4.508	1.3761	325
Wells, Randy SP CHC	Floaters and Sinkers	121.7	20.0	12	0	7	8	0	0	83	37	125	3.625	1.3315	326
Oliver, Darren RP TEX	Free Agent	69.0	0.0	0	0	4	1	0	0	59	18	60	2.739	1.1304	327
Dotel, Octavio RP COL 	Free Agent	64.3	0.0	0	0	3	4	8	0	81	32	53	3.777	1.3212	331
Hudson, Daniel SP ARI 	Grape Apes	57.0	8.0	6	0	4	2	0	0	49	18	42	2.526	1.0526	333
Matsuzaka, Daisuke SP BOS	Free Agent	127.0	22.0	9	0	10	5	0	0	114	66	115	4.039	1.4252	336
Webb, Brandon SP ARI 	Grape Apes	77.0	12.0	8	1	7	2	0	0	62	22	71	3.506	1.2078	337
Buchholz, Clay SP BOS	Disco Bush Horticulturists	114.0	20.0	10	1	9	7	0	0	87	48	109	3.789	1.3772	339
Niemann, Jeff SP TB	Grape Apes	123.7	20.0	10	1	9	5	0	0	90	43	121	4.221	1.3261	340
Ziegler, Brad RP OAK	Free Agent	64.7	0.0	0	0	3	4	6	0	42	26	61	2.505	1.3454	341
Morrow, Brandon SP TOR	Free Agent	93.7	14.0	6	0	5	5	5	0	105	48	81	4.228	1.3772	343
Gonzalez, Michael RP BAL	Free Agent	44.3	0.0	0	0	2	3	8	0	55	20	33	3.248	1.1955	344
Duchscherer, Justin SP OAK 	SA`s	56.7	9.0	6	0	4	3	0	0	38	15	44	2.541	1.0412	345
Uehara, Koji RP BAL 	Evil Empire	55.3	6.0	3	0	2	3	6	0	52	8	54	3.578	1.1205	347
Zito, Barry SP SF	Blue Crew	190.3	33.0	17	1	10	15	0	0	141	89	183	4.445	1.4291	348
Ramirez, Ramon RP SF	Free Agent	70.3	0.0	0	0	4	3	1	0	56	30	57	2.815	1.2370	352
Padilla, Vicente SP LA 	Free Agent	137.7	23.0	11	1	11	6	0	0	103	48	140	4.511	1.3656	353
Lannan, John SP WAS	Want-a-be Ghetto All Stars	177.3	30.0	17	1	9	12	0	0	92	63	186	4.111	1.4041	358
Liriano, Francisco SP MIN	Grape Apes	134.7	23.0	12	0	8	9	0	0	130	52	135	4.411	1.3886	360
Romo, Sergio RP SF	Free Agent	43.3	0.0	0	0	4	2	1	0	48	11	31	2.700	0.9692	361
O'Day, Darren RP TEX	Free Agent	54.7	0.0	0	0	3	1	1	0	43	15	44	2.634	1.0793	362
Hanrahan, Joel RP PIT 	Free Agent	72.7	0.0	0	0	4	3	7	0	88	34	68	4.087	1.4037	363
Rhodes, Arthur RP CIN 	Free Agent	48.0	0.0	0	0	3	2	1	0	46	18	34	2.250	1.0833	364
Masset, Nick RP CIN	Free Agent	71.7	0.0	0	0	4	2	1	0	66	28	63	3.139	1.2698	365
Frasor, Jason RP TOR	Free Agent	56.3	0.0	0	0	4	3	5	0	54	25	47	3.355	1.2781	367
Blackburn, Nick SP MIN	Free Agent	186.7	31.0	18	1	11	11	0	0	87	40	219	4.436	1.3875	371
Ogando, Alexi RP TEX 	Free Agent	41.7	0.0	0	0	4	1	0	0	39	16	31	1.296	1.1280	374
Wakefield, Tim SP BOS 	Free Agent	150.3	23.0	13	1	8	9	0	0	91	49	148	4.610	1.3104	375
Betancourt, Rafael RP COL	Free Agent	63.0	0.0	0	0	4	3	2	0	71	18	57	3.857	1.1905	378
Maholm, Paul SP PIT 	Free Agent	195.3	31.0	17	1	9	11	0	0	120	62	217	4.377	1.4283	379
Storen, Drew RP WAS	Whiteness	55.3	0.0	0	0	4	4	5	0	52	22	48	3.578	1.2651	381
Jansen, Kenley RP LA	Free Agent	27.0	0.0	0	0	1	0	4	0	41	15	12	0.667	1.0000	383
Guerrier, Matt RP LA 	Free Agent	74.7	0.0	0	0	5	6	1	0	49	25	66	3.616	1.2188	384
Wuertz, Michael RP OAK 	Free Agent	54.3	0.0	0	0	3	2	3	0	57	21	44	3.313	1.1963	385
Chamberlain, Joba RP NYY	Free Agent	109.7	14.0	6	0	5	4	1	0	109	46	108	4.021	1.4043	389
Clippard, Tyler RP WAS	Free Agent	54.0	1.0	0	0	5	4	0	0	62	27	39	3.000	1.2222	391
Cook, Aaron SP COL 	Free Agent	165.7	27.0	15	2	11	8	0	0	79	49	186	4.292	1.4185	392
Galarraga, Armando SP DET	SA`s	155.7	26.0	12	1	8	9	0	0	98	60	151	4.567	1.3555	395
McClellan, Kyle RP STL	Free Agent	72.7	0.0	0	0	2	5	2	0	57	28	64	3.220	1.2661	397
Chacin, Jhoulys SP COL	Floaters and Sinkers	74.0	11.0	6	0	4	6	0	0	76	36	60	3.405	1.2973	398
Marshall, Sean RP CHC	Free Agent	75.0	5.0	2	0	4	6	1	0	72	27	70	3.600	1.2933	400
Enright, Barry SP ARI	Free Agent	99.0	17.0	9	0	6	7	0	0	49	29	97	3.909	1.2727	402
Davis, Wade SP TB	Free Agent	102.0	18.0	9	0	7	6	0	0	74	38	99	4.059	1.3431	405
Medlen, Kris RP ATL 	Free Agent	87.7	9.0	4	0	4	4	0	0	78	26	86	3.901	1.2776	406
Putz, J.J. RP ARI 	Free Agent	43.3	0.0	0	0	5	5	7	0	47	21	39	3.739	1.3846	407
Kazmir, Scott SP ANA	Shits & Giggles	150.0	27.0	11	0	10	11	0	0	125	70	143	4.740	1.4200	409
Hammel, Jason SP COL	Want-a-be Ghetto All Stars	144.3	22.0	11	0	8	7	1	0	106	41	162	4.552	1.4065	410
League, Brandon RP SEA	Free Agent	62.3	0.0	0	0	4	5	2	0	52	21	56	3.610	1.2353	411
Fister, Doug SP SEA	Floaters and Sinkers	116.0	19.0	9	0	4	9	0	0	64	24	125	4.112	1.2845	416
Bergesen, Brad SP BAL	Free Agent	146.7	24.0	12	2	8	8	0	0	73	42	160	4.295	1.3773	417
Sanchez, Anibal SP FLA	Titty`s Warriors	111.0	19.0	9	0	6	8	0	0	93	48	110	3.973	1.4234	420
Dickey, R.A. SP NYM	Want-a-be Ghetto All Stars	117.0	14.0	8	1	6	6	0	0	68	41	121	3.923	1.3846	424
Aceves, Alfredo RP NYY 	Free Agent	42.0	2.0	1	0	5	0	1	0	29	10	35	3.214	1.0714	426
Volstad, Chris SP FLA	Free Agent	139.3	24.0	12	1	9	9	0	0	87	52	144	4.457	1.4067	427
Sanabia, Alex SP FLA 	Free Agent	72.3	12.0	4	0	5	3	0	0	47	16	74	3.733	1.2442	429
Bumgarner, Madison SP SF 	Disco Bush Horticulturists	60.7	10.0	6	0	4	3	0	0	48	14	64	2.967	1.2857	430
Lindstrom, Matt RP COL 	Blue Crew	52.7	0.0	0	0	2	3	14	0	42	23	60	4.443	1.5759	432
Washburn, Jarrod SP DET	Free Agent	110.0	18.0	10	1	5	8	0	0	62	33	111	4.173	1.3091	433
Richard, Clayton SP SD	Grape Apes	134.0	22.0	11	1	8	6	0	0	99	54	140	4.298	1.4478	436
Garcia, Jaime SP STL 	Shits & Giggles	59.7	10.0	6	0	5	3	0	0	47	24	55	3.017	1.3240	441
Cecil, Brett SP TOR	Free Agent	133.0	22.0	13	0	11	6	0	0	93	46	146	4.601	1.4436	442
Ondrusek, Logan RP CIN	Free Agent	58.7	0.0	0	0	5	0	0	0	39	20	49	3.682	1.1761	445
Masterson, Justin SP CLE	User Abuser	132.7	18.0	8	1	5	9	0	0	109	58	131	4.274	1.4246	448
Durbin, Chad RP PHI	Free Agent	75.3	0.0	0	0	4	2	1	0	63	36	67	3.584	1.3673	449
Stauffer, Tim RP SD	Free Agent	52.0	7.0	3	0	3	4	0	0	38	19	45	2.596	1.2308	450
Affeldt, Jeremy RP SF	Free Agent	63.7	0.0	0	0	2	2	1	0	60	27	59	2.969	1.3508	451
Camp, Shawn RP TOR	Free Agent	63.7	0.0	0	0	3	3	1	0	45	19	61	3.393	1.2565	452
Bush, Dave SP MIL	Free Agent	158.0	27.0	14	0	7	11	0	0	102	50	164	4.842	1.3544	453
Bedard, Erik SP SEA 	SA`s	54.7	10.0	4	0	4	2	0	0	54	24	45	3.293	1.2622	456
Narveson, Chris SP MIL	Want-a-be Ghetto All Stars	107.3	16.0	6	0	7	4	0	0	92	38	108	4.696	1.3602	459
Sale, Chris RP CHW 	Free Agent	23.3	0.0	0	0	2	1	4	0	32	10	15	1.929	1.0714	460
Tejeda, Robinson RP KC	Free Agent	60.0	2.0	1	0	3	3	0	0	63	33	42	3.600	1.2500	461
Johnson, Jim RP BAL	Free Agent	55.0	0.0	0	0	2	4	4	0	36	19	53	3.273	1.3091	463
Vargas, Jason SP SEA	Whiteness	94.7	15.0	8	0	4	6	0	0	57	26	95	4.183	1.2782	465
Kimbrel, Craig RP ATL	Free Agent	20.7	0.0	0	0	4	0	1	0	40	16	9	0.435	1.2097	467
Millwood, Kevin SP BAL	Free Agent	186.0	30.0	14	2	9	12	0	0	127	62	213	4.597	1.4785	472
Porcello, Rick SP DET	Disco Bush Horticulturists	111.0	19.0	8	0	8	7	0	0	58	30	121	4.460	1.3604	473
Contreras, Jose RP PHI 	Free Agent	103.0	14.0	6	0	6	8	1	0	78	35	108	4.456	1.3883	476
Mujica, Edward RP FLA 	Free Agent	67.3	1.0	0	0	3	3	1	0	58	12	69	4.411	1.2030	481
Gonzalez, Gio SP OAK	Titty`s Warriors	111.0	19.0	10	0	7	7	0	0	105	58	105	4.460	1.4685	489
Looper, Braden SP MIL	Free Agent	131.3	22.0	10	0	9	7	0	0	69	36	147	4.660	1.3934	490
Coke, Phil RP DET	User Abuser	46.3	0.0	0	0	4	3	1	0	39	16	40	3.691	1.2086	491
Hunter, Tommy SP TEX 	Free Agent	83.7	15.0	7	1	7	4	0	0	47	23	87	4.410	1.3147	493
Meek, Evan RP PIT	Free Agent	46.7	0.0	0	0	2	2	1	0	40	24	33	3.086	1.2214	494
Leake, Mike SP CIN	Free Agent	138.3	22.0	13	0	8	4	0	0	91	49	158	4.229	1.4964	496
Park, Chan Ho RP PIT 	Free Agent	80.7	4.0	1	0	4	3	1	0	68	29	82	4.128	1.3760	497
Burnett, Sean RP WAS 	Free Agent	59.0	0.0	0	0	1	4	1	0	49	27	48	3.356	1.2712	498
Meche, Gil RP KC	Free Agent	133.7	22.0	11	1	7	9	0	0	106	56	138	4.579	1.4514	499
Moylan, Peter RP ATL	Free Agent	47.3	0.0	0	0	4	2	1	0	39	24	41	2.852	1.3732	500
Kawakami, Kenshin SP ATL	Free Agent	122.0	20.0	10	0	4	11	0	0	82	44	126	4.279	1.3934	501
Carlson, Jesse RP TOR	Free Agent	47.0	0.0	0	0	3	3	1	0	38	16	40	3.638	1.1915	504
Lewis, Jensen RP CLE 	Free Agent	56.3	0.0	0	0	2	3	5	0	48	25	53	3.994	1.3846	506
Percival, Troy RP TB	Free Agent	19.0	0.0	0	0	1	1	11	0	15	11	14	4.737	1.3158	507
Benoit, Joaquin RP DET 	Free Agent	35.0	0.0	0	0	1	1	1	0	39	15	23	2.829	1.0857	508
Crain, Jesse RP CHW 	Free Agent	60.7	0.0	0	0	4	3	0	0	52	26	54	3.709	1.3187	509
Harang, Aaron SP SD 	Free Agent	152.7	25.0	13	1	6	13	0	0	126	44	177	4.716	1.4476	510
Feliciano, Pedro RP NYM 	Free Agent	58.3	0.0	0	0	4	5	1	0	55	25	58	3.394	1.4229	511
Okajima, Hideki RP BOS 	Free Agent	56.3	0.0	0	0	4	2	0	0	49	21	55	3.355	1.3491	512
Tomlin, Josh SP CLE	Free Agent	73.0	12.0	5	1	6	4	0	0	43	19	72	4.562	1.2466	513
Villanueva, Carlos RP TOR 	Free Agent	85.7	5.0	1	0	3	6	2	0	81	29	87	4.623	1.3541	514
Troncoso, Ramon RP LA	Free Agent	58.3	0.0	0	0	3	3	2	0	42	21	58	3.549	1.3543	516
Feldman, Scott SP TEX 	Free Agent	160.7	26.0	12	0	10	9	0	0	87	55	173	4.873	1.4191	517
Hawkins, LaTroy RP MIL 	Free Agent	47.0	0.0	0	0	1	3	4	0	37	15	45	3.638	1.2766	518
Hellickson, Jeremy RP TB	User Abuser	36.3	4.0	4	0	4	0	0	0	33	8	32	3.468	1.1009	520
Sanches, Brian RP FLA	Free Agent	43.7	0.0	0	0	3	1	0	0	38	19	36	2.885	1.2595	522
Litsch, Jesse SP TOR 	Free Agent	77.3	13.0	6	1	5	5	0	0	41	18	82	4.190	1.2931	523
Motte, Jason RP STL	Free Agent	40.0	0.0	0	0	3	2	1	0	41	15	34	3.375	1.2250	524
Marquis, Jason SP WAS	Free Agent	147.3	25.0	13	1	9	10	0	0	79	58	155	4.581	1.4457	526
Carrasco, D.J. RP NYM 	Free Agent	70.0	0.0	0	0	3	1	0	0	52	26	67	3.729	1.3286	527
